user,song,play_count
21aaf8482f3a05f757e321f7fc981ffdf52c950b,SOZBDZN12A8C130C7B,11
21aaf8482f3a05f757e321f7fc981ffdf52c950b,SOZBZFF12A6310F12D,18
21aaf8482f3a05f757e321f7fc981ffdf52c950b,SOZCDWG12A6D4F81E1,14
21aaf8482f3a05f757e321f7fc981ffdf52c950b,SOZTCOW12A8C134269,3
21aaf8482f3a05f757e321f7fc981ffdf52c950b,SOZVCRW12A67ADA0B7,2
22fff4185bb0de9ea6d28a471f388c3a072817c5,SOGTQNI12AB0184A5C,3
22fff4185bb0de9ea6d28a471f388c3a072817c5,SOLFXKT12AB017E3E0,18
22fff4185bb0de9ea6d28a471f388c3a072817c5,SOOBGSW12A6D4F9D51,5
22fff4185bb0de9ea6d28a471f388c3a072817c5,SOUJVIT12A8C1451C1,2
22fff4185bb0de9ea6d28a471f388c3a072817c5,SOVPSKL12A670206B9,1
22fff4185bb0de9ea6d28a471f388c3a072817c5,SOVQJRY12A81C210C0,5
22fff4185bb0de9ea6d28a471f388c3a072817c5,SOWYFFH12AAF3B4C65,1
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOFCPOU12A8C13BF40,1
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOLWRZI12A6D4FC4F0,2
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SONQEYS12AF72AABC9,1
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOODHLO12AF72A1980,5
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOOGNOZ12AAF3B2936,6
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOPABZM12A6D4FC668,1
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOQXNGV12A6701E312,13
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOSNMJN12A58A7A649,13
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOSYMWV12AB0184F86,3
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOTCWRK12AB017E47D,1
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOUDGEV12A8C135FC9,5
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOUGAYN12A6D4F6E90,7
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOVTLQW12AB0186641,5
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOVWBYM12A6D4F8A22,7
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOVXBOT12A8C136816,3
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOWFPLI12A6310DFA1,5
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOWPCTZ12A6310D890,13
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOWUZVU12A6D4F914D,1
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOWWCNJ12A81C1FFA5,5
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOXLDLO12AB0186373,8
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOYOKCE12A58A79862,5
dc3c9b5c1dc31b96cc9f9303a6d996e0dd47731e,SOZFYTZ12AB018565D,8
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SODGJKH12AAA8C9487,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOEBOWM12AB017F279,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOERYLG12A6701F07F,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOFKABN12A8AE476C6,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOFLJQZ12A6D4FADA6,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOGPBAW12A6D4F9F22,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOHJOLH12A6310DFE5,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOJMUUU12A8C137A4F,23
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOJSTYO12A8C13F200,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOKUAGP12A8C133B94,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOKUTUM12A6701D9CD,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOLRPJX12A58A79808,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOLZEED12A6D4FA8C9,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOMEUED12A6701DBEA,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOMOFOP12AB01825DD,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOMRYYN12A6310F0F3,5
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOMYECL12A6701D9C8,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOMYXWV12A8C14232E,6
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SONQBUB12A6D4F8ED0,5
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SONZWDK12A6701F62B,6
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOOABBO12A6701DFDA,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOOGBWC12A8C140B96,7
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOOTKWZ12AB0181082,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOPIEIJ12A6D4F8F81,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOPKPFW12A6D4F84BC,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOPQLBY12A6310E992,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOQFEDG12AB018DD24,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOQGVCS12AF72A078D,5
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOQIOXQ12AAF3B2A37,13
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOQWYAQ12A6D4FB9A3,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SORWLTW12A670208FA,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOSJRJP12A6D4F826F,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOSLZXV12A8C1354C9,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOSPXWA12AB0181875,4
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOTKMXA12A6D4F672F,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOTSHYT12A8C142868,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOTTGXB12A6701FA0B,9
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOTVJEN12A8C13B064,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOUBXSF12A6701D23C,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOUMOMJ12A6701DFDC,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOUOCRG12A67AE0E17,7
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOUSZSW12AB01800C2,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOUUZPU12A6701FB90,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOVHFMK12A679AE565,8
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOVIKOY12AB018627D,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOVRZIX12AAF3B2A32,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOVTLQW12AB0186641,4
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOWFPLI12A6310DFA1,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOWKQYL12AB0183B15,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOWOAXK12A6310D81F,4
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOWQXHG12AB0189D1A,11
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOWUZVU12A6D4F914D,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOWYYUQ12A6701D68D,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOXDQPZ12A8C13F4FC,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOXEOLH12A6D4F9D37,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOXHIDK12A58A7CFB3,18
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOXKFRI12A8C137A5F,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOXNYUA12AB017B49B,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOXPDDQ12A58A76829,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOXPZEZ12A8AE48AC9,13
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOXQYSC12A6310E908,6
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOXZTLV12A6701FFDD,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOYDOZE12A6701FC22,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOYFMNU12AB0181435,1
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOYHEPA12A8C13097F,4
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOYIJIL12A6701F1C1,4
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOYIYFF12A6701D22F,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOYQQAC12A6D4FD59E,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOYRAHL12A6310D821,4
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOYYJMW12A6D4F8636,5
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOZMEWR12A6701EBD9,19
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOZOIUU12A67ADFA39,3
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOZVUCT12A8C1424BE,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOZXBIS12A8AE44A2E,2
7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOZXKIA12A6D4F861C,2
c337bc0346e01c8b0105691b8f970b9a6960a572,SOYGHOJ12A6701FFBA,716
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOFRCGW12A81C21EA6,42
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOHNOOC12A8C13BF35,40
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOKUECJ12A6D4F6129,37
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SONNSYV12A8C146BEC,36
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOOYDAZ12A58A7AE08,38
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SORGVYS12A8AE48882,34
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOSLQQJ12AB017BDCC,41
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOSNYHM12A67ADAFC8,1
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOSYVNJ12AB01829E8,1
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOUEGBF12AB017EFD5,1
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOUXIXD12AF72A1592,7
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOWPRYI12A58A7B51A,41
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOXCEYU12A6D4F3E70,1
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOYIWVC12A8AE47F31,2
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOYONCL12A8C13B9F7,4
672bc4a46d39a2e0f71a9a82e79b26efd1d6acbd,SOYYCTP12AB017E29C,7
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOCKSGZ12A58A7CA4B,2
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOITRTA12A6D4F8261,40
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOJKQSF12A6D4F5EE9,5
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOKUTUM12A6701D9CD,6
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOLWHSJ12A67AE227B,2
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOMYXWV12A8C14232E,15
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOOEEPE12A8AE459A4,2
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOPJLFV12A6701C797,11
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOPREHY12AB01815F9,2
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOPSYOY12A8C142E0B,2
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOPVQLJ12A67AE2281,2
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SORBBFV12AB017D710,4
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOSWDMO12A8AE45996,4
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOVJJQI12A6D4F5910,12
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOVMCAR12AF72A1268,3
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOVPSKL12A670206B9,2
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOWEUOO12A6D4F6D0C,2
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOXFMAQ12A6D4F91E0,3
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOYYFLV12A58A7A88F,3
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOZDGEW12A8C13E748,6
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOZDYMX12A58A7D443,12
5ed1d17b8457236d4869e2bdc023bec260a4be5c,SOZEBLF12A6D4F8259,6
56092216da5aa5238c745459a32f8b0e25828501,SOEPZQS12A8C1436C7,6
56092216da5aa5238c745459a32f8b0e25828501,SOIMCDE12A6D4F8383,2
56092216da5aa5238c745459a32f8b0e25828501,SOITRTA12A6D4F8261,2
56092216da5aa5238c745459a32f8b0e25828501,SOJHCOH12A8AE45F4F,7
56092216da5aa5238c745459a32f8b0e25828501,SOKTJXL12A8C13C90B,7
56092216da5aa5238c745459a32f8b0e25828501,SOKXYUW12A8C140229,2
56092216da5aa5238c745459a32f8b0e25828501,SOLARJV12AB018306B,10
56092216da5aa5238c745459a32f8b0e25828501,SOLRGVL12A8C143BC3,2
56092216da5aa5238c745459a32f8b0e25828501,SOMCMKG12A8C1347BF,3
56092216da5aa5238c745459a32f8b0e25828501,SOMNXML12A6D4F8386,2
56092216da5aa5238c745459a32f8b0e25828501,SONIMNU12B0B8092AB,5
56092216da5aa5238c745459a32f8b0e25828501,SONJNEQ12A6D4F9EB6,4
56092216da5aa5238c745459a32f8b0e25828501,SONWUZV12AB0180BAD,1
56092216da5aa5238c745459a32f8b0e25828501,SOOFYTN12A6D4F9B35,5
56092216da5aa5238c745459a32f8b0e25828501,SOOSJIV12AF729E09E,1
56092216da5aa5238c745459a32f8b0e25828501,SOPLAHV12A8C13D110,5
56092216da5aa5238c745459a32f8b0e25828501,SOPTLTT12A58A7938D,4
56092216da5aa5238c745459a32f8b0e25828501,SOQJLWB12A6701E7B3,5
56092216da5aa5238c745459a32f8b0e25828501,SOQPCVN12AF729FB85,1
56092216da5aa5238c745459a32f8b0e25828501,SOQZBYZ12A6701E7B0,3
56092216da5aa5238c745459a32f8b0e25828501,SORKVID12A6D4FC6D2,5
56092216da5aa5238c745459a32f8b0e25828501,SOSCDWE12AB01823C4,8
56092216da5aa5238c745459a32f8b0e25828501,SOSGBJB12A6D4FCDEC,5
56092216da5aa5238c745459a32f8b0e25828501,SOSJDQJ12A8C13D4A9,2
56092216da5aa5238c745459a32f8b0e25828501,SOSLZXV12A8C1354C9,25
56092216da5aa5238c745459a32f8b0e25828501,SOTDKEJ12AB0187AAA,6
56092216da5aa5238c745459a32f8b0e25828501,SOTHRRH12A8C13DCBA,5
56092216da5aa5238c745459a32f8b0e25828501,SOTJQZN12AF72AA288,1
56092216da5aa5238c745459a32f8b0e25828501,SOTORXA12A58A79338,2
56092216da5aa5238c745459a32f8b0e25828501,SOUSAXA12AF72A73F5,4
56092216da5aa5238c745459a32f8b0e25828501,SOVEFXA12A58A7942A,4
56092216da5aa5238c745459a32f8b0e25828501,SOVFNKP12A81C2177F,9
56092216da5aa5238c745459a32f8b0e25828501,SOVHPUT12A81C22A56,6
56092216da5aa5238c745459a32f8b0e25828501,SOVHVBJ12A58A7AB0A,2
56092216da5aa5238c745459a32f8b0e25828501,SOVOKGC12A58A7DF6B,9
56092216da5aa5238c745459a32f8b0e25828501,SOVOOSP12A6310F1AC,1
56092216da5aa5238c745459a32f8b0e25828501,SOWEBRA12A6701F115,3
56092216da5aa5238c745459a32f8b0e25828501,SOWFIFP12A8C13A9EE,3
56092216da5aa5238c745459a32f8b0e25828501,SOWGZIE12A6D4FC6F2,6
56092216da5aa5238c745459a32f8b0e25828501,SOWKUZM12A67AE0D37,8
56092216da5aa5238c745459a32f8b0e25828501,SOWMGHQ12A6D4F914D,7
56092216da5aa5238c745459a32f8b0e25828501,SOWQMMX12AB017DBE2,2
56092216da5aa5238c745459a32f8b0e25828501,SOXCUHM12B0B8092BB,5
56092216da5aa5238c745459a32f8b0e25828501,SOXDHVL12A6D4FBBE7,7
56092216da5aa5238c745459a32f8b0e25828501,SOXIIIM12A6D4F66C8,2
56092216da5aa5238c745459a32f8b0e25828501,SOXILLO12A6310F1B6,5
56092216da5aa5238c745459a32f8b0e25828501,SOXLSBV12AB018397A,1
56092216da5aa5238c745459a32f8b0e25828501,SOXMGFH12A6701FF31,1
56092216da5aa5238c745459a32f8b0e25828501,SOXZCIH12A8C1425F0,2
56092216da5aa5238c745459a32f8b0e25828501,SOXZMNC12A8C135DD5,5
56092216da5aa5238c745459a32f8b0e25828501,SOYHTAT12A81C23955,1
56092216da5aa5238c745459a32f8b0e25828501,SOYJJRX12A8C137A0F,2
56092216da5aa5238c745459a32f8b0e25828501,SOYLLGK12A81C217A1,7
56092216da5aa5238c745459a32f8b0e25828501,SOYOGWU12A8AE481A6,2
56092216da5aa5238c745459a32f8b0e25828501,SOYTDBL12A6D4F8148,5
56092216da5aa5238c745459a32f8b0e25828501,SOYVSHP12A6702016E,4
56092216da5aa5238c745459a32f8b0e25828501,SOZJHUF12A8C13E642,6
56092216da5aa5238c745459a32f8b0e25828501,SOZXEZV12A6D4F737F,3
56092216da5aa5238c745459a32f8b0e25828501,SOZZIOH12A67ADE300,2
736083bd7ecd162effb7668cab6c281945762e85,SOCVTLJ12A6310F0FD,7
736083bd7ecd162effb7668cab6c281945762e85,SOEBOWM12AB017F279,1
736083bd7ecd162effb7668cab6c281945762e85,SOERYLG12A6701F07F,3
736083bd7ecd162effb7668cab6c281945762e85,SOEYVHS12AB0181D31,1
736083bd7ecd162effb7668cab6c281945762e85,SOFGJCW12AF72A812D,5
736083bd7ecd162effb7668cab6c281945762e85,SOFKABN12A8AE476C6,3
736083bd7ecd162effb7668cab6c281945762e85,SOGPBAW12A6D4F9F22,1
736083bd7ecd162effb7668cab6c281945762e85,SOGPNGN12A8C143969,1
736083bd7ecd162effb7668cab6c281945762e85,SOHJOLH12A6310DFE5,1
736083bd7ecd162effb7668cab6c281945762e85,SOHTQAS12A6701C7BA,1
736083bd7ecd162effb7668cab6c281945762e85,SOHZPIK12A58A7CCAE,1
736083bd7ecd162effb7668cab6c281945762e85,SOJGSIO12A8C141DBF,4
736083bd7ecd162effb7668cab6c281945762e85,SOJMUUU12A8C137A4F,9
736083bd7ecd162effb7668cab6c281945762e85,SOJSTYO12A8C13F200,2
736083bd7ecd162effb7668cab6c281945762e85,SOKEYJQ12A6D4F6132,1
736083bd7ecd162effb7668cab6c281945762e85,SOKTJXL12A8C13C90B,1
736083bd7ecd162effb7668cab6c281945762e85,SOKUAGP12A8C133B94,6
736083bd7ecd162effb7668cab6c281945762e85,SOKUECJ12A6D4F6129,1
736083bd7ecd162effb7668cab6c281945762e85,SOKXYUW12A8C140229,5
736083bd7ecd162effb7668cab6c281945762e85,SOKZZGT12A67ADA4C3,4
736083bd7ecd162effb7668cab6c281945762e85,SOLJWIQ12A6D4FA875,1
736083bd7ecd162effb7668cab6c281945762e85,SOLOZRE12A8C133256,1
736083bd7ecd162effb7668cab6c281945762e85,SOLRPJX12A58A79808,1
736083bd7ecd162effb7668cab6c281945762e85,SOLZEED12A6D4FA8C9,3
736083bd7ecd162effb7668cab6c281945762e85,SOMEUED12A6701DBEA,1
736083bd7ecd162effb7668cab6c281945762e85,SOMJFPG12A58A7DD95,1
736083bd7ecd162effb7668cab6c281945762e85,SOMOFOP12AB01825DD,3
736083bd7ecd162effb7668cab6c281945762e85,SOMRYYN12A6310F0F3,3
736083bd7ecd162effb7668cab6c281945762e85,SOMWCVL12AF729E81A,3
736083bd7ecd162effb7668cab6c281945762e85,SOMXDFJ12AB0183B34,1
736083bd7ecd162effb7668cab6c281945762e85,SONGIPI12A8AE46162,2
736083bd7ecd162effb7668cab6c281945762e85,SONIMNU12B0B8092AB,1
736083bd7ecd162effb7668cab6c281945762e85,SONOYIB12A81C1F88C,5
736083bd7ecd162effb7668cab6c281945762e85,SONPLUD12A8C13BF4B,1
736083bd7ecd162effb7668cab6c281945762e85,SONQJCU12A8C144398,2
736083bd7ecd162effb7668cab6c281945762e85,SOOGBWC12A8C140B96,5
736083bd7ecd162effb7668cab6c281945762e85,SOONUTJ12A6701D7B4,5
736083bd7ecd162effb7668cab6c281945762e85,SOOXJDU12A8AE47ECB,2
736083bd7ecd162effb7668cab6c281945762e85,SOOXLND12A6D4FE36E,1
736083bd7ecd162effb7668cab6c281945762e85,SOOZFCC12A58A7D783,1
736083bd7ecd162effb7668cab6c281945762e85,SOPDRWC12A8C141DDE,3
736083bd7ecd162effb7668cab6c281945762e85,SOPEOGA12AB017B694,1
736083bd7ecd162effb7668cab6c281945762e85,SOPFVER12AB0180FEF,3
736083bd7ecd162effb7668cab6c281945762e85,SOPJULC12A6D4F667F,1
736083bd7ecd162effb7668cab6c281945762e85,SOPLAHV12A8C13D110,1
736083bd7ecd162effb7668cab6c281945762e85,SOPWZGK12A67020744,1
736083bd7ecd162effb7668cab6c281945762e85,SOPXKYD12A6D4FA876,5
736083bd7ecd162effb7668cab6c281945762e85,SOQCNFV12A6701D92A,2
736083bd7ecd162effb7668cab6c281945762e85,SOQGOPT12AAF3B2B27,1
736083bd7ecd162effb7668cab6c281945762e85,SOQLFRX12A6D4F9200,1
736083bd7ecd162effb7668cab6c281945762e85,SOQTFOR12A6D4F612A,3
736083bd7ecd162effb7668cab6c281945762e85,SOQWSHS12A6701C576,1
736083bd7ecd162effb7668cab6c281945762e85,SOQWZAB12AB017C6F7,2
736083bd7ecd162effb7668cab6c281945762e85,SORAHAG12AB0182BD0,1
736083bd7ecd162effb7668cab6c281945762e85,SORALYQ12A8151BA99,1
736083bd7ecd162effb7668cab6c281945762e85,SOREBOB12A6D4F7986,1
736083bd7ecd162effb7668cab6c281945762e85,SORMGEO12A8C14406D,1
736083bd7ecd162effb7668cab6c281945762e85,SORRCNC12A8C13FDA9,2
736083bd7ecd162effb7668cab6c281945762e85,SOSACAB12AB01876E4,2
736083bd7ecd162effb7668cab6c281945762e85,SOSCIZP12AB0181D2F,4
736083bd7ecd162effb7668cab6c281945762e85,SOSELMV12A6D4FCF5A,4
736083bd7ecd162effb7668cab6c281945762e85,SOSHVEI12AF729AF6B,5
736083bd7ecd162effb7668cab6c281945762e85,SOSINBC12A67ADAEF6,3
736083bd7ecd162effb7668cab6c281945762e85,SOSNTSY12AF72A7B43,4
736083bd7ecd162effb7668cab6c281945762e85,SOSQQGF12A6310F0FB,3
736083bd7ecd162effb7668cab6c281945762e85,SOSUUQF12A6D4F8B2A,1
736083bd7ecd162effb7668cab6c281945762e85,SOSUWJE12AB0184567,1
736083bd7ecd162effb7668cab6c281945762e85,SOSUZFA12A8C13C04A,1
736083bd7ecd162effb7668cab6c281945762e85,SOSVDRD12A67ADAEF1,8
736083bd7ecd162effb7668cab6c281945762e85,SOSVPIE12A6D4FA873,4
736083bd7ecd162effb7668cab6c281945762e85,SOSXLTC12AF72A7F54,1
736083bd7ecd162effb7668cab6c281945762e85,SOTDKEJ12AB0187AAA,1
736083bd7ecd162effb7668cab6c281945762e85,SOTEFFR12A8C144765,1
736083bd7ecd162effb7668cab6c281945762e85,SOTGHQR12A8C1406C5,1
736083bd7ecd162effb7668cab6c281945762e85,SOTGZIH12A8C1428A5,1
736083bd7ecd162effb7668cab6c281945762e85,SOTHQRU12A58A78698,1
736083bd7ecd162effb7668cab6c281945762e85,SOTJDDY12AB017DC5B,1
736083bd7ecd162effb7668cab6c281945762e85,SOTJQZN12AF72AA288,1
736083bd7ecd162effb7668cab6c281945762e85,SOTKMXA12A6D4F672F,7
736083bd7ecd162effb7668cab6c281945762e85,SOTRSFZ12A8C142BF6,1
736083bd7ecd162effb7668cab6c281945762e85,SOTSPVI12A6D4FA446,3
736083bd7ecd162effb7668cab6c281945762e85,SOUCKDH12A8C138FF5,1
736083bd7ecd162effb7668cab6c281945762e85,SOUIYDY12A8C141517,1
736083bd7ecd162effb7668cab6c281945762e85,SOUKMKR12A8C141925,5
736083bd7ecd162effb7668cab6c281945762e85,SOUKXIN12A8C133C7F,1
736083bd7ecd162effb7668cab6c281945762e85,SOUODFE12A58A80347,6
736083bd7ecd162effb7668cab6c281945762e85,SOUSQCN12A8C133302,1
736083bd7ecd162effb7668cab6c281945762e85,SOUSZSW12AB01800C2,1
736083bd7ecd162effb7668cab6c281945762e85,SOUXIXD12AF72A1592,1
736083bd7ecd162effb7668cab6c281945762e85,SOUXNNU12A67020A48,1
736083bd7ecd162effb7668cab6c281945762e85,SOVBRCP12A6701D7B5,3
736083bd7ecd162effb7668cab6c281945762e85,SOVDYZE12A58A7AA62,6
736083bd7ecd162effb7668cab6c281945762e85,SOVFBUL12A58A7B498,2
736083bd7ecd162effb7668cab6c281945762e85,SOVOHCH12AB0184593,1
736083bd7ecd162effb7668cab6c281945762e85,SOVTLQW12AB0186641,1
736083bd7ecd162effb7668cab6c281945762e85,SOVWADY12AB0189C63,7
736083bd7ecd162effb7668cab6c281945762e85,SOVYNVS12AC3DF64AB,3
736083bd7ecd162effb7668cab6c281945762e85,SOWCKVR12A8C142411,5
736083bd7ecd162effb7668cab6c281945762e85,SOWDRRZ12A8C13AE89,1
736083bd7ecd162effb7668cab6c281945762e85,SOWEJXA12A6701C574,2
736083bd7ecd162effb7668cab6c281945762e85,SOWGDDU12AF72A03DA,2
736083bd7ecd162effb7668cab6c281945762e85,SOWGIBZ12A8C136A2E,2
736083bd7ecd162effb7668cab6c281945762e85,SOWIMTL12A8C1386DC,1
736083bd7ecd162effb7668cab6c281945762e85,SOWKVVW12A8AE45E8C,4
736083bd7ecd162effb7668cab6c281945762e85,SOWMGHQ12A6D4F914D,1
736083bd7ecd162effb7668cab6c281945762e85,SOWNIUS12A8C142815,3
736083bd7ecd162effb7668cab6c281945762e85,SOWNVJP12A58A761AA,1
