user,song,play_count,rate
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOXBZEQ12A8C14307F,3,3
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOXGQEM12AB0181D35,2,2
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOXHYWX12A8C142CE8,6,6
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOXKFRI12A8C137A5F,6,6
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOXLKNJ12A58A7E09A,5,5
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOXQROF12AB0186B1D,5,5
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOXTTHY12A8C137072,6,6
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYCXBA12A6701E35B,1,1
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYDTRQ12AF72A3D61,2,2
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYHHCO12AB01891DA,1,1
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYJPNY12AB01869CC,4,4
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYKNUX12A58A7B1C6,2,2
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYPRBR12A8C14396C,4,4
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYQQAC12A6D4FD59E,3,3
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYRJTL12A67AD9551,2,2
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYVFTH12A67020868,2,2
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYYCTP12AB017E29C,1,1
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYYIMV12A8C13E4ED,1,1
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOYYKLS12A8C134802,4,4
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOZAPQT12A8C142821,4,4
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOZARJQ12A6D4F66CE,7,7
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOZHUUI12A6701D7B6,3,3
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOZOIUU12A67ADFA39,10,10
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOZUPDR12A8C137FB6,1,1
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOZVCRW12A67ADA0B7,2,2
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOZVSSP12AB01819DE,4,4
2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOZXKIA12A6D4F861C,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOAXGDH12A8C13F8A1,11,11
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOCVTLJ12A6310F0FD,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOEGIYH12A6D4FC0E3,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOFCPOU12A8C13BF40,5,5
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOFLJQZ12A6D4FADA6,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOHFNKO12AB017C772,12,12
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOHTKMO12AB01843B0,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOILFUU12AB017C75F,4,4
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOJEVHC12A8C13C3E5,6,6
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOKLRPJ12A8C13C3FE,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOKTJXL12A8C13C90B,5,5
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOLARJV12AB018306B,3,3
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOMDVSL12A6D4F7230,7,7
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOMHEVM12A58A80951,3,3
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOMZVGZ12A8C140EFF,22,15
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SONAZWN12A8151C957,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SONWUZV12AB0180BAD,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOODSPH12AB01819C3,6,6
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOOKGRB12A8C13CD66,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOOSJIV12AF729E09E,6,6
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOOWVNN12A8C140775,8,8
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOPABZM12A6D4FC668,5,5
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOPAYPV12AB017DB0C,9,9
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOPLAHV12A8C13D110,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOPTLTT12A58A7938D,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOQJLWB12A6701E7B3,6,6
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOQQQMM12A6310DFCC,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOQZBYZ12A6701E7B0,7,7
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOQZYQH12A8AE468E5,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOREBOB12A6D4F7986,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SORKFPY12A8AE46AFB,4,4
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SORKVID12A6D4FC6D2,5,5
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SORVEKH12A6D4F6CF2,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SORYLNP12A8C13C3E7,9,9
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOSCDWE12AB01823C4,4,4
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOSGBJB12A6D4FCDEC,5,5
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOSJDQJ12A8C13D4A9,5,5
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOSNOSA12A67ADA05B,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOSQQGF12A6310F0FB,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOSVPIE12A6D4FA873,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOTDKEJ12AB0187AAA,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOTGHQR12A8C1406C5,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOTKNTF12A8C144A0D,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOTODTI12A8C1402D3,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOUCPBK12A58A7881A,6,6
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOUDGEV12A8C135FC9,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOUFTBI12AB0183F65,11,11
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOUKJBT12A6701C4D6,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOUNZHU12A8AE47481,11,11
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOUSAXA12AF72A73F5,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOVFNKP12A81C2177F,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOVHPUT12A81C22A56,4,4
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOVMKIC12AF72A05CC,3,3
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOVMWUC12A8C13750B,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOVPAJA12A58A77B15,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOVPDKK12A8C138DA5,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOVWHPM12AB017DABB,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOVYIYI12A8C138D88,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOWEJXA12A6701C574,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOWFIFP12A8C13A9EE,5,5
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOWGZIE12A6D4FC6F2,5,5
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOWKUZM12A67AE0D37,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOWMGHQ12A6D4F914D,5,5
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOWPCTZ12A6310D890,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOWQOMG12A6701D1F3,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOWVNWB12A8C133171,3,3
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXDHVL12A6D4FBBE7,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXERNH12A67AD8642,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXGIWN12A6310E0D8,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXGTRO12A8C143454,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXIIIM12A6D4F66C8,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXLJXH12A8C13D903,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXLOQG12AF72A2D55,5,5
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXWYZP12AF72A42A6,7,7
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXZCIH12A8C1425F0,9,9
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOXZUAV12A6310F21A,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOYJJRX12A8C137A0F,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOYLDJC12A6701E2FF,17,15
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOYLLGK12A81C217A1,4,4
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOYOGWU12A8AE481A6,2,2
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOYSJUV12A8C139DCE,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOYVSHP12A6702016E,3,3
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOZBZFF12A6310F12D,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOZQRSR12A6701E2F7,54,15
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOZUPDR12A8C137FB6,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOZXEZV12A6D4F737F,4,4
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOZYBGN12A8C13A93C,21,15
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOZYDZR12A8C13F4F0,1,1
0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOZZIOH12A67ADE300,3,3
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOKLRPJ12A8C13C3FE,5,5
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOMJFPG12A58A7DD95,6,6
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOMRYYN12A6310F0F3,7,7
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOPXKYD12A6D4FA876,5,5
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOREBOB12A6D4F7986,15,15
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOSCIZP12AB0181D2F,11,11
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOSJDQJ12A8C13D4A9,4,4
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOSQQGF12A6310F0FB,9,9
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOTIDKX12A6D4FA7EA,9,9
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOTRQEJ12AF72A45D7,12,12
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOUCKDH12A8C138FF5,8,8
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOUFTBI12AB0183F65,243,15
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOUKJBT12A6701C4D6,1,1
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOXNZOW12AB017F756,91,15
19d2a7ccba17143f6b0425fc9c62a5f8df8455f7,SOXVVSM12A8C142224,1,1
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOJKQSF12A6D4F5EE9,1,1
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SONWUZV12AB0180BAD,5,5
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOOEEPE12A8AE459A4,1,1
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOSINBC12A67ADAEF6,1,1
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOSVEAD12A8AE46FFA,1,1
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOVJJQI12A6D4F5910,1,1
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOVNVRF12A8C14477B,3,3
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOVVBPK12A58A810CA,8,8
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOVVENS12A8C144DB5,1,1
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOXACZF12A6D4FB153,1,1
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOXYAUN12A58A7BE87,7,7
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOYGHUM12AB018139C,7,7
cf816f2ddcc462856d7df4b0db9e1f17f91e93b5,SOZDYMX12A58A7D443,4,4
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOITRTA12A6D4F8261,10,10
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOIZLKI12A6D4F7B61,15,15
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOLRGNF12AB0187CF4,7,7
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOMEUED12A6701DBEA,18,15
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOOHCUB12A58A7AD2C,2,2
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOSEUUV12A6701E93C,10,10
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOSYHME12A8C135DD8,10,10
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOTNHIP12AB0183131,39,15
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOUSOKG12A58A7AC15,1,1
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOVEUVC12A6310EAF1,15,15
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOWDLPO12A6D4F72BB,1,1
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOWGXOP12A6701E93A,5,5
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOWKQYL12AB0183B15,10,10
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOXHYVQ12AB0187949,12,12
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOYZOUY12AAF3B5B94,19,15
9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOZDYMX12A58A7D443,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOAUWYT12A81C206F1,11,11
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOAXGDH12A8C13F8A1,11,11
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOBONKR12A58A7A7E0,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOCKSGZ12A58A7CA4B,39,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOCVTLJ12A6310F0FD,5,5
0252acdea2a493da2704c23eebaeaa155b18b7d0,SODCNJX12A6D4F93CB,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SODGJKH12AAA8C9487,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SODGVGW12AC9075A8D,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SODJWHY12A8C142CCE,6,6
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOEBOWM12AB017F279,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOEGIYH12A6D4FC0E3,10,10
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOEPZQS12A8C1436C7,4,4
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOEQJBS12A8AE475A4,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOERYLG12A6701F07F,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOEYVHS12AB0181D31,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOFEGST12A58A7D682,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOFGJCW12AF72A812D,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOFKABN12A8AE476C6,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOFLJQZ12A6D4FADA6,4,4
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOFRQTD12A81C233C0,13,13
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOFVZRE12A8C139783,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOGCWUH12AC90732B0,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOGPBAW12A6D4F9F22,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOGPNGN12A8C143969,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOGSAYQ12AB018BA14,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOGTDJQ12A8C13324F,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOGTQNI12AB0184A5C,4,4
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOGWJEY12AC9618862,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOHEMBB12A6701E907,4,4
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOHFNKO12AB017C772,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOHJOLH12A6310DFE5,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOHRQFL12A6D4F3C8A,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOHYSXA12AB0186704,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOHZPIK12A58A7CCAE,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOIBLKQ12AB0183E85,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOIDDNJ12AC9071B90,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOILFUU12AB017C75F,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOIPYPB12A8C1360D4,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOISNSU12AC468C0D8,12,12
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOIZLKI12A6D4F7B61,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOJHCOH12A8AE45F4F,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOJKQSF12A6D4F5EE9,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOJSTYO12A8C13F200,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOKLRPJ12A8C13C3FE,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOKOXWU12AF72AD1BC,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOKRAMY12A8C140804,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOKTJXL12A8C13C90B,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOKUAGP12A8C133B94,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOKUPAO12AB018D576,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOKVZHI12A58A7A13E,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOKYHYL12A8C13D79D,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLAUOW12A8C13A400,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLCKAS12A8C14242A,7,7
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLFXKT12AB017E3E0,27,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLGLUC12AB018A8FA,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLGPOU12A58A7EA20,19,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLLNTU12A6701CFDC,59,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLRDEI12A8C13AAA2,37,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLRGVL12A8C143BC3,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLWAHM12AB018EBC8,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLWHSJ12A67AE227B,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOLWZVR12AB01849C6,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOMCMKG12A8C1347BF,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOMEUED12A6701DBEA,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOMFUWK12A6D4F8AFA,19,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOMYXWV12A8C14232E,30,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SONEJIJ12AB0185727,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SONEWAX12AB018DD3F,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SONHVVE12AB018D038,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SONIMNU12B0B8092AB,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SONJNEQ12A6D4F9EB6,5,5
0252acdea2a493da2704c23eebaeaa155b18b7d0,SONNSYV12A8C146BEC,19,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SONOYIB12A81C1F88C,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SONYKOW12AB01849C9,10,10
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOOCKPO12A67021D10,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOOJJCT12A6310E1C0,23,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOOLULU12A6701FBC4,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOOLWEJ12AB0186DA4,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOOSJIV12AF729E09E,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOOWVNN12A8C140775,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOOYDAZ12A58A7AE08,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOPAYPV12AB017DB0C,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOPCTBB12AF72A1B64,4,4
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOPPROJ12AB0184E18,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOPQLBY12A6310E992,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOPREHY12AB01815F9,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOPSYOY12A8C142E0B,5,5
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOPTLQL12AB018D56F,4,4
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOPVQLJ12A67AE2281,22,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOPXKYD12A6D4FA876,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOQGVCS12AF72A078D,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOQJLWB12A6701E7B3,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOQKNEO12A58A78EE7,4,4
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOQLUTQ12A8AE48037,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOQWYAQ12A6D4FB9A3,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SORBBFV12AB017D710,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SORGRVL12A6310F105,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SORKFPY12A8AE46AFB,18,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SORKVID12A6D4FC6D2,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOSCIZP12AB0181D2F,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOSJDQJ12A8C13D4A9,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOSLQQJ12AB017BDCC,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOSPXWA12AB0181875,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOSRIHB12A8C13608B,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOSVPIE12A6D4FA873,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOSVQNK12AC468D6BE,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOSXLTC12AF72A7F54,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOSXPFU12AB017FE27,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOSZJFV12AB01878CB,8,8
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOTASGN12AC9075A8F,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOTCMDJ12A6D4F8528,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOTDKEJ12AB0187AAA,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOTNHIP12AB0183131,15,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOTORXA12A58A79338,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOTVLQY12A58A798C2,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOTWCDE12AB018909C,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOTWNDJ12A8C143984,6,6
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOTWSXL12A8C143349,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUCKDH12A8C138FF5,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUCMUI12AB018C0C6,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUCPBK12A58A7881A,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUDZSZ12A6D4FA238,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUFPNI12A8C142D19,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUFTBI12AB0183F65,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUGCDK12AC95F075F,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUJVIT12A8C1451C1,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUKXIN12A8C133C7F,3,3
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOULTKQ12AB018A183,16,15
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUOEMP12A8C13866E,2,2
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUOPLF12AB017F40F,1,1
0252acdea2a493da2704c23eebaeaa155b18b7d0,SOUSAXA12AF72A73F5,1,1
